seed,split,task,assumption,episode,severity,unsafe_latent,visual_ambiguity,counterintuitive_physics,language_ambiguity,sensor_noise,tool_geometry_shift,material_shift,test_cost_pressure,stress
9,counterintuitive_physics_shift,container_liquid_transfer,rigidity_or_deformation,4,1.008259,0.689573,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,rigidity_or_deformation,5,1.032180,0.698185,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,tool_reach_and_contact,0,1.079492,0.715217,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,tool_reach_and_contact,1,1.073940,0.713218,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,tool_reach_and_contact,2,1.020685,0.694047,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,tool_reach_and_contact,3,0.871550,0.640358,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,tool_reach_and_contact,4,1.023436,0.695037,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,tool_reach_and_contact,5,1.029789,0.697324,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,articulation_direction,0,1.216733,0.764624,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,articulation_direction,1,1.115994,0.728358,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,articulation_direction,2,1.195531,0.756991,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,articulation_direction,3,1.007196,0.689191,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,articulation_direction,4,1.105378,0.724536,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,articulation_direction,5,1.103303,0.723789,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,clearance_and_collision,0,1.147102,0.739557,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,clearance_and_collision,1,1.213323,0.763396,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,clearance_and_collision,2,1.043036,0.702093,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,clearance_and_collision,3,1.060278,0.708300,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,clearance_and_collision,4,1.006776,0.689039,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,clearance_and_collision,5,0.943588,0.666292,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,mass_or_inertia,0,1.106292,0.724865,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,mass_or_inertia,1,1.098341,0.722003,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,mass_or_inertia,2,1.162770,0.745197,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,mass_or_inertia,3,1.102873,0.723634,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,mass_or_inertia,4,1.105881,0.724717,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,mass_or_inertia,5,1.116504,0.728542,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,material_fragility_or_thermal,0,1.055121,0.706444,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,material_fragility_or_thermal,1,1.051108,0.704999,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,material_fragility_or_thermal,2,1.094496,0.720619,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,material_fragility_or_thermal,3,1.053883,0.705998,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,material_fragility_or_thermal,4,1.042985,0.702075,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,container_liquid_transfer,material_fragility_or_thermal,5,1.013600,0.691496,0.660000,0.500000,0.440000,0.120000,0.080000,0.600000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,support_stability,0,1.023627,0.666906,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,support_stability,1,0.935019,0.635007,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,support_stability,2,1.019132,0.665287,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,support_stability,3,0.906641,0.624791,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,support_stability,4,0.892165,0.619579,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,support_stability,5,0.817815,0.592814,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,0,0.924847,0.631345,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,1,0.895292,0.620705,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,2,0.899023,0.622048,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,3,0.857962,0.607266,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,4,0.865420,0.609951,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,containment_or_leakage,5,0.916277,0.628260,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,rigidity_or_deformation,0,1.059018,0.679647,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,rigidity_or_deformation,1,1.128974,0.704831,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,rigidity_or_deformation,2,1.094733,0.692504,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,rigidity_or_deformation,3,0.963899,0.645404,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,rigidity_or_deformation,4,1.100258,0.694493,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,rigidity_or_deformation,5,1.177952,0.722463,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,tool_reach_and_contact,0,1.193295,0.727986,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,tool_reach_and_contact,1,1.178687,0.722727,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,tool_reach_and_contact,2,1.234056,0.742660,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,tool_reach_and_contact,3,1.203969,0.731829,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,tool_reach_and_contact,4,1.130234,0.705284,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,tool_reach_and_contact,5,1.270115,0.755641,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,articulation_direction,0,0.972335,0.648441,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,articulation_direction,1,0.909984,0.625994,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,articulation_direction,2,0.953905,0.641806,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,articulation_direction,3,0.979962,0.651186,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,articulation_direction,4,0.851730,0.605023,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,articulation_direction,5,1.010404,0.662146,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,0,0.969556,0.647440,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,1,1.021246,0.666049,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,2,1.040323,0.672916,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,3,0.907354,0.625047,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,4,0.959932,0.643975,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,clearance_and_collision,5,1.040911,0.673128,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,0,1.102656,0.695356,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,1,0.998777,0.657960,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,2,1.018757,0.665153,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,3,0.949465,0.640207,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,4,0.927229,0.632202,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,mass_or_inertia,5,0.935301,0.635108,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,material_fragility_or_thermal,0,0.791316,0.583274,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,material_fragility_or_thermal,1,0.947661,0.639558,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,material_fragility_or_thermal,2,0.778630,0.578707,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,material_fragility_or_thermal,3,0.926084,0.631790,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,material_fragility_or_thermal,4,0.901046,0.622776,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,tool_use_reachability,material_fragility_or_thermal,5,0.984042,0.652655,0.540000,0.500000,0.560000,0.120000,0.080000,0.420000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,support_stability,0,0.775122,0.574444,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,support_stability,1,0.874234,0.610124,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,support_stability,2,0.895049,0.617618,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,support_stability,3,0.979296,0.647947,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,support_stability,4,0.878086,0.611511,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,support_stability,5,0.903778,0.620760,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,containment_or_leakage,0,0.855361,0.603330,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,containment_or_leakage,1,0.952573,0.638326,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,containment_or_leakage,2,0.878316,0.611594,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,containment_or_leakage,3,0.930659,0.630437,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,containment_or_leakage,4,0.888379,0.615217,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,containment_or_leakage,5,0.863123,0.606124,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,rigidity_or_deformation,0,0.956579,0.639768,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,rigidity_or_deformation,1,0.968397,0.644023,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,rigidity_or_deformation,2,1.047570,0.672525,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,rigidity_or_deformation,3,0.906125,0.621605,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,rigidity_or_deformation,4,0.892419,0.616671,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,rigidity_or_deformation,5,0.968840,0.644182,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,tool_reach_and_contact,0,1.061556,0.677560,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,tool_reach_and_contact,1,1.051586,0.673971,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,tool_reach_and_contact,2,0.897778,0.618600,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,tool_reach_and_contact,3,0.931081,0.630589,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,tool_reach_and_contact,4,0.992937,0.652857,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,tool_reach_and_contact,5,0.958719,0.640539,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,articulation_direction,0,1.104272,0.692938,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,articulation_direction,1,1.127853,0.701427,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,articulation_direction,2,1.306961,0.765906,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,articulation_direction,3,1.079606,0.684058,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,articulation_direction,4,1.243395,0.743022,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,articulation_direction,5,1.260903,0.749325,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,clearance_and_collision,0,0.896056,0.617980,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,clearance_and_collision,1,0.887799,0.615008,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,clearance_and_collision,2,0.938949,0.633422,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,clearance_and_collision,3,0.932879,0.631237,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,clearance_and_collision,4,0.815109,0.588839,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,clearance_and_collision,5,0.874463,0.610207,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,mass_or_inertia,0,1.011425,0.659513,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,mass_or_inertia,1,0.914320,0.624555,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,mass_or_inertia,2,0.867922,0.607852,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,mass_or_inertia,3,0.956825,0.639857,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,mass_or_inertia,4,0.999994,0.655398,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,mass_or_inertia,5,0.878542,0.611675,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,material_fragility_or_thermal,0,1.012881,0.660037,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,material_fragility_or_thermal,1,0.963545,0.642276,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,material_fragility_or_thermal,2,0.798979,0.583033,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,material_fragility_or_thermal,3,0.882343,0.613043,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,material_fragility_or_thermal,4,0.860943,0.605339,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,door_drawer_opening,material_fragility_or_thermal,5,0.907770,0.622197,0.480000,0.500000,0.600000,0.120000,0.080000,0.440000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,support_stability,0,1.010112,0.679840,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,support_stability,1,0.917954,0.646664,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,support_stability,2,0.888573,0.636086,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,support_stability,3,0.891184,0.637026,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,support_stability,4,0.923439,0.648638,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,support_stability,5,0.926711,0.649816,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,containment_or_leakage,0,1.045689,0.692648,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,containment_or_leakage,1,0.892287,0.637423,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,containment_or_leakage,2,0.851854,0.622867,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,containment_or_leakage,3,0.909872,0.643754,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,containment_or_leakage,4,1.074245,0.702928,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,containment_or_leakage,5,0.897739,0.639386,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,rigidity_or_deformation,0,0.857988,0.625076,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,rigidity_or_deformation,1,0.890025,0.636609,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,rigidity_or_deformation,2,0.874001,0.630840,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,rigidity_or_deformation,3,0.893069,0.637705,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,rigidity_or_deformation,4,0.956850,0.660666,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,rigidity_or_deformation,5,0.926556,0.649760,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,tool_reach_and_contact,0,1.009124,0.679485,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,tool_reach_and_contact,1,0.832906,0.616046,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,tool_reach_and_contact,2,0.906092,0.642393,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,tool_reach_and_contact,3,0.988394,0.672022,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,tool_reach_and_contact,4,0.858217,0.625158,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,tool_reach_and_contact,5,0.930294,0.651106,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,articulation_direction,0,0.979550,0.668838,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,articulation_direction,1,0.976446,0.667720,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,articulation_direction,2,0.933507,0.652262,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,articulation_direction,3,0.884847,0.634745,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,articulation_direction,4,0.991230,0.673043,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,articulation_direction,5,0.910842,0.644103,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,clearance_and_collision,0,1.240418,0.762750,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,clearance_and_collision,1,1.134274,0.724539,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
9,counterintuitive_physics_shift,cluttered_navigation_clearance,clearance_and_collision,2,1.287754,0.779792,0.740000,0.500000,0.380000,0.120000,0.080000,0.520000,0.100000,0.460000
